,account_value,date,daily_return,datadate
210,863633.8628776548,2022-11-02,-0.0139430517191493,2022-11-02
211,853463.2374946591,2022-11-03,-0.0117765477017156,2022-11-03
212,869084.8902961728,2022-11-04,0.0183038379571813,2022-11-04
213,882555.3899978634,2022-11-07,0.0154996362865083,2022-11-07
214,891400.9593421933,2022-11-08,0.0100226789667572,2022-11-08
215,879540.095371246,2022-11-09,-0.0133058685282322,2022-11-09
216,917437.7196083064,2022-11-10,0.0430880006909342,2022-11-10
217,922459.7713203428,2022-11-11,0.0054739974220596,2022-11-11
218,912009.0168357844,2022-11-14,-0.0113292251971049,2022-11-14
219,911992.3127662656,2022-11-15,-1.831568461563293e-05,2022-11-15
220,912426.3078544613,2022-11-16,0.0004758758183818,2022-11-16
221,913530.5609855648,2022-11-17,0.0012102381546847,2022-11-17
222,914104.8263092038,2022-11-18,0.0006286219073168,2022-11-18
223,913437.5455993648,2022-11-21,-0.0007299827007073,2022-11-21
224,920189.4680847164,2022-11-22,0.0073917724510887,2022-11-22
225,923899.5028976436,2022-11-23,0.0040318162091654,2022-11-23
226,921427.3521759028,2022-11-25,-0.0026757788200851,2022-11-25
227,905226.5417968746,2022-11-28,-0.0175822980952008,2022-11-28
228,900875.6799697872,2022-11-29,-0.0048063789849234,2022-11-29
229,941902.7297260432,2022-11-30,0.0455413001687778,2022-11-30
230,939741.2314991148,2022-12-01,-0.0022948210666693,2022-12-01
231,938956.5019515224,2022-12-02,-0.0008350485445235,2022-12-02
232,923740.3322314298,2022-12-05,-0.016205404284935,2022-12-05
233,908287.7047541653,2022-12-06,-0.0167283239002203,2022-12-06
234,905580.1540118252,2022-12-07,-0.002980939550506,2022-12-07
235,914421.2438311612,2022-12-08,0.0097629014727949,2022-12-08
236,906229.3665743864,2022-12-09,-0.0089585377768054,2022-12-09
237,926391.8259806668,2022-12-12,0.0222487376264313,2022-12-12
238,936420.0241496122,2022-12-13,0.0108250071813076,2022-12-13
239,934748.400374191,2022-12-14,-0.0017851217747497,2022-12-14
240,905141.5427081754,2022-12-15,-0.0316736114810826,2022-12-15
241,892299.4644364774,2022-12-16,-0.0141879227344648,2022-12-16
242,880455.9140939176,2022-12-19,-0.0132730667389109,2022-12-19
243,883783.6909285275,2022-12-20,0.0037796064304191,2022-12-20
244,893815.847437927,2022-12-21,0.011351370943335,2022-12-21
245,874946.8302374571,2022-12-22,-0.0211106317420495,2022-12-22
246,876225.2605487363,2022-12-23,0.001461152000439,2022-12-23
247,870449.249271217,2022-12-27,-0.006591925087736,2022-12-27
248,861176.3187246473,2022-12-28,-0.0106530398576751,2022-12-28
249,882912.4282269666,2022-12-29,0.0252400223156499,2022-12-29
250,880373.9893719099,2022-12-30,-0.0028750743266287,2022-12-30
251,877041.5265530011,2023-01-03,-0.0037852808682889,2023-01-03
252,850879.1436642072,2023-01-04,,2023-01-04
